goodreads_book_id,tag_id,count
17833099,18520,19
17833099,13190,19
17833099,10094,18
17833099,2541,18
17833099,12681,18
17833099,29144,18
17833099,11743,17
17833099,22333,17
17833099,12332,17
17833099,10539,17
17833099,14125,17
17833099,5207,16
17833099,25152,16
17833099,11550,16
17833099,12035,16
17833099,2538,16
17833099,19037,16
17833099,25167,15
17833099,24997,15
17833099,783,15
17833099,31595,15
17833099,18852,15
17833099,15646,15
17833099,30521,14
17833099,12336,14
17833099,30995,14
17833099,10845,14
17833099,24960,13
17833099,23037,13
17833099,25822,13
17833099,723,13
17833099,1060,13
17833099,9477,12
17833099,751,12
17833099,8922,12
17833099,10824,12
17833099,1076,12
17833099,14903,12
17834834,30574,20302
17834834,8717,737
17834834,14487,348
17834834,11743,179
17834834,11557,116
17834834,4949,105
17834834,14730,84
17834834,32917,59
17834834,14467,51
17834834,32812,36
17834834,17213,34
17834834,32130,29
17834834,32906,29
17834834,1642,27
17834834,5207,24
17834834,23877,23
17834834,22743,22
17834834,12048,21
17834834,10197,20
17834834,5051,19
17834834,18045,17
17834834,3371,17
17834834,14552,16
17834834,1659,16
17834834,3392,15
17834834,20939,15
17834834,16383,15
17834834,32808,14
17834834,27199,13
17834834,22034,12
17834834,25150,12
17834834,24997,12
17834834,4959,12
17834834,32586,10
17834834,1416,10
17834834,4985,10
17834834,8055,9
17834834,25000,9
17834834,11780,9
17834834,22753,8
17834834,9221,8
17834834,3379,8
17834834,20774,7
17834834,3389,7
17834834,25151,7
17834834,30521,7
17834834,30672,7
17834834,17217,7
17834834,751,7
17834834,32922,7
17834834,29045,7
17834834,17857,7
17834834,6732,7
17834834,32925,7
17834834,11505,6
17834834,20849,6
17834834,25152,6
17834834,12948,6
17834834,20994,6
17834834,10210,6
17834834,24999,6
17834834,736,6
17834834,25506,6
17834834,9638,6
17834834,5393,6
17834834,22733,6
17834834,22386,6
17834834,21989,5
17834834,8067,5
17834834,29076,5
17834834,30358,5
17834834,18051,5
17834834,13116,5
17834834,9477,5
17834834,805,5
17834834,32904,5
17834834,30692,5
17834834,14732,5
17834834,20824,4
17834834,22689,4
17834834,25153,4
17834834,9886,4
17834834,923,4
17834834,3377,4
17834834,24995,4
17834834,783,4
17834834,9484,4
17834834,11978,4
17834834,32099,4
17834834,831,4
17834834,29355,4
17834834,21374,4
17834834,4961,4
17834834,22816,4
17834834,14485,4
17834834,21280,4
17834834,16680,4
17834834,5185,4
17834834,16386,4
17834834,4966,4
17834904,30574,1426
17834904,20939,1358
17834904,11743,403
17834904,14487,261
17834904,8717,224
17834904,27199,201
17834904,20926,186
17834904,11557,153
17834904,3389,135
17834904,3371,117
17834904,3392,113
17834904,14467,108
17834904,25150,89
17834904,33114,87
17834904,8517,84
17834904,18045,77
17834904,10641,76
17834904,5751,68
17834904,12107,65
17834904,1642,63
17834904,14519,61
17834904,17213,60
17834904,3379,56
17834904,20994,51
17834904,24996,49
17834904,1926,49
17834904,1659,48
17834904,20989,45
17834904,6184,45
17834904,32989,43
17834904,3377,43
17834904,8429,42
17834904,22743,34
17834904,9336,34
17834904,21339,28
17834904,5207,26
17834904,30521,26
17834904,3358,25
17834904,751,25
17834904,8428,25
17834904,25151,24
17834904,18051,24
17834904,7852,21
17834904,20986,21
17834904,11221,20
17834904,20656,20
17834904,6692,20
17834904,12048,19
17834904,12106,19
17834904,10093,18
17834904,20957,18
17834904,15048,18
17834904,9147,18
17834904,20662,18
17834904,12110,18
17834904,10210,17
17834904,24997,17
17834904,24999,17
17834904,25152,16
17834904,29076,16
17834904,747,16
17834904,442,16
17834904,5359,16
17834904,18054,15
17834904,18284,15
17834904,5481,15
17834904,2852,15
17834904,31430,14
17834904,12108,14
17834904,8533,13
17834904,20971,13
17834904,20956,13
17834904,23037,12
17834904,10094,12
17834904,5779,12
17834904,27847,12
17834904,1666,12
17834904,738,12
17834904,25153,11
17834904,8527,11
17834904,736,11
17834904,11803,11
17834904,766,11
17834904,6186,11
17834904,13703,11
17834904,8427,11
17834904,11590,10
17834904,22753,10
17834904,32586,10
17834904,20963,10
17834904,11243,10
17834904,5776,10
17834904,9221,9
17834904,17442,9
17834904,25000,9
17834904,10932,9
17834904,22618,9
17834904,15067,9
17834904,14518,9
17834904,8425,9
17835351,30574,20185
17835351,8717,1270
17835351,4605,180
17835351,21689,177
17835351,17213,112
17835351,14552,100
17835351,26816,81
17835351,4594,45
17835351,21773,44
17835351,10210,25
17835351,10197,23
17835351,11557,22
17835351,22743,22
17835351,5207,13
17835351,10094,13
17835351,10093,12
17835351,27095,12
17835351,17217,11
17835351,5951,10
17835351,4561,10
17835351,14467,8
17835351,4615,7
17835351,22333,7
17835351,23569,7
17835351,9507,7
17835351,4634,6
17835351,4587,6
17835351,4611,6
17835351,20811,6
17835351,29434,6
17835351,15626,5
17835351,27669,5
17835351,30755,5
17835351,30756,5
17835351,31557,5
17835351,2223,5
17835351,10644,4
17835351,24996,4
17835351,19733,4
17835351,3611,4
17835351,15215,4
17835351,30613,4
17835351,17259,4
17835351,22714,4
17835351,30712,4
17835351,26890,4
17835351,20774,3
17835351,7457,3
17835351,20849,3
17835351,25152,3
17835351,30521,3
17835351,25150,3
17835351,25149,3
17835351,24999,3
17835351,23471,3
17835351,19524,3
17835351,25562,3
17835351,1416,3
17835351,21274,3
17835351,25822,3
17835351,24526,3
17835351,4600,3
17835351,4568,3
17835351,10891,3
17835351,32088,3
17835351,20520,3
17835351,14521,3
17835351,30693,3
17835351,15362,3
17835351,31265,3
17835351,26877,3
17835351,8491,3
17835351,27668,3
17835351,5263,3
17835351,12532,3
17835351,17246,3
17835351,22774,3
17835351,2232,3
17835351,21592,3
17835351,4585,3
17835351,18045,2
17835351,3358,2
17835351,30551,2
17835351,22818,2
17835351,893,2
17835351,25239,2
17835351,6022,2
17835351,6122,2
17835351,20125,2
17835351,4580,2
17835351,21924,2
17835351,26885,2
17835351,25284,2
17835351,22674,2
17835351,29351,2
17835351,24748,2
17835351,22787,2
17835351,14456,2
17835351,22762,2
17835351,19736,2
17835766,21387,443
17835766,11557,402
17835766,26138,373
17835766,8717,246
17835766,1434,244
17835766,27199,199
17835766,8055,135
17835766,8076,90
17835766,17213,70
17835766,25150,61
17835766,26278,57
17835766,5207,48
17835766,24996,46
17835766,25151,41
17835766,10197,38
17835766,10210,36
17835766,751,36
17835766,33114,35
17835766,6750,32
17835766,24187,32
17835766,21055,32
17835766,18851,30
17835766,1128,29
17835766,9886,29
17835766,11590,27
17835766,7857,26
17835766,11497,25
17835766,32023,25
17835766,11550,24
17835766,2136,23
17835766,29401,23
17835766,27158,23
17835766,26279,23
17835766,11503,22
17835766,10825,22
17835766,9976,22
17835766,21971,22
17835766,3389,21
17835766,11743,20
17835766,9221,19
17835766,18640,19
17835766,10539,19
17835766,27019,19
17835766,22743,18
17835766,24997,18
17835766,4944,18
17835766,21947,18
17835766,753,18
17835766,10093,17
17835766,4942,17
17835766,32586,16
17835766,21391,16
17835766,752,16
17835766,30516,16
17835766,32989,15
17835766,25152,15
17835766,3371,15
17835766,1642,15
17835766,1078,15
17835766,20731,15
17835766,27153,15
17835766,18045,14
17835766,23037,14
17835766,11221,14
17835766,747,14
17835766,11500,14
17835766,14125,14
17835766,27016,14
17835766,22753,13
17835766,30521,13
17835766,25167,13
17835766,736,13
17835766,783,13
17835766,1679,13
17835766,2538,13
17835766,32032,13
17835766,2104,12
17835766,11505,12
17835766,3392,12
17835766,25438,12
17835766,780,12
17835766,18680,11
17835766,3358,11
17835766,10094,11
17835766,29316,11
17835766,10824,11
17835766,29119,11
17835766,21959,11
17835766,11595,10
17835766,21928,10
17835766,17217,10
17835766,25822,10
17835766,1010,10
17835766,28612,10
17835766,3786,10
17835766,32022,10
17835766,26194,9
17835766,10817,9
17835766,15215,9
17835766,10213,9
17835773,30574,13694
17835773,21387,338
17835773,26138,326
17835773,11557,250
17835773,1434,203
17835773,8717,184
17835773,27199,130
17835773,8055,110
17835773,33114,64
17835773,26980,63
17835773,8076,62
17835773,5207,51
17835773,17213,48
17835773,25150,43
17835773,10197,43
17835773,10210,30
17835773,7668,30
17835773,24996,27
17835773,6750,26
17835773,26981,25
17835773,32989,24
17835773,751,24
17835773,21055,24
17835773,3389,22
17835773,11503,20
17835773,25149,20
17835773,18640,19
17835773,18045,18
17835773,22743,16
17835773,22753,16
17835773,3371,16
17835773,25151,16
17835773,30521,16
17835773,11590,15
17835773,23037,15
17835773,1642,15
17835773,4944,15
17835773,15169,14
17835773,3392,14
17835773,9886,14
17835773,10093,14
17835773,1078,14
17835773,14064,13
17835773,7677,13
17835773,9976,13
17835773,21391,13
17835773,9192,13
17835773,11595,12
17835773,10825,12
17835773,28612,12
17835773,10273,12
17835773,25438,11
17835773,1010,11
17835773,27170,11
17835773,2180,11
17835773,11497,10
17835773,17217,10
17835773,7857,10
17835773,30516,10
17835773,11743,9
17835773,25152,9
17835773,25167,9
17835773,32586,9
17835773,20731,9
17835773,11978,9
17835773,722,9
17835773,22333,9
17835773,32099,9
17835773,9822,9
17835773,10213,9
17835773,9190,9
17835773,3494,9
17835773,24960,8
17835773,9221,8
17835773,3358,8
17835773,3377,8
17835773,747,8
17835773,2136,8
17835773,1679,8
17835773,2538,8
17835773,724,8
17835773,5090,7
17835773,22689,7
17835773,11550,7
17835773,18680,7
17835773,18682,7
17835773,11221,7
17835773,10094,7
17835773,24995,7
17835773,736,7
17835773,19524,7
17835773,22944,7
17835773,26194,7
17835773,4942,7
17835773,18663,7
17835773,1499,7
17835773,27313,7
17835773,14903,7
17835773,11256,7
17835773,1436,7
17838528,30574,51615
17838528,8717,1263
17838528,8055,972
17838528,33114,857
17838528,11557,602
17838528,5207,469
17838528,26138,461
17838528,32989,451
17838528,25152,274
17838528,833,243
17838528,22743,238
17838528,30521,143
17838528,11743,120
17838528,24999,116
17838528,22753,112
17838528,25438,112
17838528,831,112
17838528,33004,110
17838528,29316,96
17838528,28974,84
17838528,25153,82
17838528,28525,82
17838528,28945,77
17838528,832,70
17838528,11590,69
17838528,6750,64
17838528,17213,63
17838528,32586,62
17838528,12600,52
17838528,9638,51
17838528,10210,47
17838528,2852,47
17838528,18045,46
17838528,805,45
17838528,28953,44
17838528,10197,43
17838528,22352,43
17838528,29355,43
17838528,25000,42
17838528,20774,41
17838528,22813,40
17838528,28528,40
17838528,15169,39
17838528,19524,39
17838528,33045,39
17838528,895,39
17838528,823,37
17838528,33012,36
17838528,8408,36
17838528,11221,35
17838528,28532,35
17838528,8084,35
17838528,28533,35
17838528,8076,34
17838528,5361,31
17838528,813,31
17838528,33124,30
17838528,25822,30
17838528,1128,29
17838528,3392,29
17838528,1078,29
17838528,29452,28
17838528,9477,27
17838528,32088,27
17838528,21274,24
17838528,25436,24
17838528,19509,24
17838528,32996,23
17838528,27766,23
17838528,835,23
17838528,10644,22
17838528,25167,22
17838528,8067,22
17838528,4944,22
17838528,829,22
17838528,8054,22
17838528,8080,22
17838528,18054,21
17838528,28964,21
17838528,1416,20
17838528,22344,20
17838528,22726,20
17838528,7852,19
17838528,20781,19
17838528,901,19
17838528,28978,19
17838528,10094,18
17838528,14370,18
17838528,28963,18
17838528,3389,17
17838528,18851,17
17838528,10093,17
17838528,8740,17
17838528,20445,17
17838528,22689,16
17838528,5393,16
17838528,1010,16
17838528,10273,16
17838528,28954,16
17838528,5510,15
17851885,30574,9888
17851885,21689,3783
17851885,4605,1502
17851885,21773,1455
17851885,19733,1237
17851885,11557,1192
17851885,4949,815
17851885,11665,710
17851885,5207,546
17851885,19742,478
17851885,4594,424
17851885,3611,403
17851885,14552,336
17851885,3389,299
17851885,4615,280
17851885,23931,260
17851885,10304,247
17851885,3392,245
17851885,30521,216
17851885,8717,208
17851885,18045,192
17851885,22894,184
17851885,19961,180
17851885,3371,179
17851885,22753,163
17851885,32686,162
17851885,25152,161
17851885,25150,149
17851885,25151,148
17851885,33114,146
17851885,17213,144
17851885,25647,129
17851885,32130,121
17851885,1642,119
17851885,829,115
17851885,15626,113
17851885,5051,113
17851885,32586,109
17851885,19738,103
17851885,24999,98
17851885,3379,97
17851885,11673,95
17851885,1416,94
17851885,14467,88
17851885,28025,88
17851885,15034,88
17851885,4611,85
17851885,11590,84
17851885,8055,84
17851885,4561,84
17851885,10197,82
17851885,30755,81
17851885,4600,80
17851885,20774,77
17851885,25153,77
17851885,10210,75
17851885,22330,70
17851885,9477,69
17851885,4959,69
17851885,32989,68
17851885,3358,68
17851885,4587,68
17851885,15858,68
17851885,24997,66
17851885,3608,66
17851885,15169,64
17851885,3377,64
17851885,29316,64
17851885,3216,63
17851885,781,61
17851885,30756,60
17851885,26735,58
17851885,24996,58
17851885,23909,58
17851885,3596,58
17851885,4568,57
17851885,893,57
17851885,831,57
17851885,9484,56
17851885,20849,55
17851885,3616,53
17851885,8656,52
17851885,25000,49
17851885,31505,48
17851885,21739,48
17851885,11221,45
17851885,10644,44
17851885,10093,44
17851885,32099,44
17851885,4968,44
17851885,19749,44
17851885,9611,44
17851885,783,43
17851885,4985,43
17851885,13227,43
17851885,22689,42
17851885,9638,42
17851885,809,42
17851885,9221,41
17851885,11644,40
17853024,30574,2883
17853024,14487,712
17853024,8717,193
17853024,11743,147
17853024,14467,103
17853024,4297,89
17853024,11557,55
17853024,22743,38
17853024,14552,36
17853024,31894,36
17853024,27199,32
17853024,9221,32
17853024,10641,29
17853024,17213,27
17853024,11305,26
17853024,32130,25
17853024,19666,25
17853024,30521,24
17853024,3389,22
17853024,26661,21
17853024,11780,16
17853024,30086,16
17853024,3371,14
17853024,8299,14
17853024,5207,13
17853024,1691,13
17853024,18045,13
17853024,10197,13
17853024,10210,13
17853024,24996,13
17853024,3392,12
17853024,14461,12
17853024,8301,12
17853024,3379,11
17853024,2531,11
17853024,20774,10
17853024,1540,10
17853024,26659,10
17853024,8923,10
17853024,5751,8
17853024,25000,8
17853024,5747,8
17853024,22034,7
17853024,25152,7
17853024,25150,7
17853024,1542,7
17853024,1659,7
17853024,14524,7
17853024,31893,7
17853024,5090,6
17853024,32586,6
17853024,3358,6
17853024,736,6
17853024,20047,6
17853024,20053,6
17853024,19958,6
17853024,19670,6
17853024,2533,6
17853024,22753,5
17853024,25151,5
17853024,12948,5
17853024,10093,5
17853024,24997,5
17853024,32099,5
17853024,14484,5
17853024,5768,5
17853024,26658,5
17853024,11590,4
17853024,2104,4
17853024,20849,4
17853024,10644,4
17853024,25153,4
17853024,14764,4
17853024,17217,4
17853024,3377,4
17853024,10932,4
17853024,18051,4
17853024,6122,4
17853024,25647,4
17853024,21863,4
17853024,14583,4
17853024,19672,4
17853024,14507,4
17853024,14523,4
17853024,1264,4
17853024,283,4
17853024,24999,3
17853024,11978,3
17853024,31557,3
17853024,30766,3
17853024,12663,3
17853024,23549,3
17853024,14546,3
17853024,14460,3
17853024,3719,3
17853024,18447,3
17853024,31427,3
17853024,14551,3
17853024,26662,3
17853024,14548,3
17855756,26837,876
17855756,26771,725
17855756,30574,690
17855756,11743,475
17855756,10064,410
17855756,10059,373
17855756,11557,272
17855756,17213,209
17855756,26894,173
17855756,27199,155
17855756,8717,128
17855756,22743,115
17855756,10197,113
17855756,5207,70
17855756,2768,68
17855756,26785,66
17855756,2766,59
17855756,25150,58
17855756,10210,52
17855756,27398,50
17855756,3389,49
17855756,3358,49
17855756,14979,47
17855756,30521,44
17855756,24051,43
17855756,25149,42
17855756,26897,41
17855756,3392,40
17855756,18045,39
17855756,24050,35
17855756,10093,34
17855756,11590,33
17855756,24996,33
17855756,9221,32
17855756,24997,31
17855756,24995,31
17855756,22753,30
17855756,25151,28
17855756,30358,28
17855756,25152,26
17855756,10094,26
17855756,27780,26
17855756,11370,25
17855756,1659,24
17855756,3371,22
17855756,32752,22
17855756,17217,21
17855756,10067,21
17855756,22034,20
17855756,26842,20
17855756,32586,20
17855756,11305,18
17855756,28300,18
17855756,12709,18
17855756,33114,16
17855756,10644,16
17855756,3379,16
17855756,24999,15
17855756,26774,15
17855756,10074,15
17855756,1128,14
17855756,20939,14
17855756,1642,14
17855756,29316,14
17855756,751,14
17855756,29045,14
17855756,24056,14
17855756,1691,13
17855756,21815,13
17855756,10081,13
17855756,17260,13
17855756,10068,12
17855756,20849,11
17855756,22689,11
17855756,2277,11
17855756,5510,11
17855756,7924,11
17855756,5090,10
17855756,25153,10
17855756,29076,10
17855756,11978,10
17855756,780,10
17855756,12700,10
17855756,24071,10
17855756,32989,9
17855756,14064,9
17855756,30672,9
17855756,3377,9
17855756,722,9
17855756,5481,9
17855756,22333,9
17855756,26838,9
17855756,9597,9
17855756,9598,9
17855756,10082,9
17855756,24053,9
17855756,27781,9
17855756,9600,9
17855756,766,8
17855756,17391,8
17860199,30574,26818
17860199,8717,991
17860199,33114,273
17860199,10064,203
17860199,10059,180
17860199,9603,166
17860199,11557,134
17860199,32989,98
17860199,17213,85
17860199,11305,81
17860199,27199,81
17860199,26837,78
17860199,11743,64
17860199,31824,63
17860199,10197,59
17860199,27669,53
17860199,10210,52
17860199,5207,51
17860199,9604,47
17860199,26771,45
17860199,22743,44
17860199,30521,42
17860199,22025,41
17860199,25149,39
17860199,25150,38
17860199,26138,34
17860199,10093,29
17860199,22027,29
17860199,10094,27
17860199,20774,23
17860199,1691,21
17860199,22753,20
17860199,27682,18
17860199,751,18
17860199,25167,17
17860199,5090,16
17860199,24995,16
17860199,29452,15
17860199,32099,15
17860199,24996,14
17860199,722,14
17860199,10644,13
17860199,17217,13
17860199,32586,12
17860199,1540,12
17860199,27313,12
17860199,26785,10
17860199,22345,10
17860199,11079,10
17860199,15169,9
17860199,736,8
17860199,17391,8
17860199,9598,8
17860199,2111,8
17860199,18045,7
17860199,33124,7
17860199,11491,7
17860199,19524,7
17860199,21274,7
17860199,29316,7
17860199,32996,7
17860199,25822,7
17860199,27693,7
17860199,26894,7
17860199,27314,7
17860199,33007,7
17860199,10213,7
17860199,22674,7
17860199,11590,6
17860199,33012,6
17860199,22689,6
17860199,14064,6
17860199,747,6
17860199,1078,6
17860199,21689,6
17860199,20731,6
17860199,11978,6
17860199,22333,6
17860199,21815,6
17860199,33023,6
17860199,15362,6
17860199,1010,6
17860199,20811,6
17860199,2223,6
17860199,24051,6
17860199,7898,6
17860199,740,6
17860199,11497,5
17860199,25151,5
17860199,9738,5
17860199,29464,5
17860199,30547,5
17860199,20125,5
17860199,33006,5
17860199,10063,5
17860199,31230,5
17860199,10068,5
17860199,22696,5
17860199,17253,5
17860199,27231,5
17860217,30574,17309
17860217,21387,795
17860217,11557,643
17860217,26138,578
17860217,8717,316
17860217,8055,270
17860217,27199,184
17860217,7668,146
17860217,8076,121
17860217,17213,113
17860217,10197,82
17860217,33114,73
17860217,18994,73
17860217,5207,72
17860217,7677,70
17860217,25149,68
17860217,11590,65
17860217,4944,64
17860217,21055,60
17860217,4942,56
17860217,25150,55
17860217,10210,52
17860217,1499,52
17860217,15969,51
17860217,22025,46
17860217,16334,46
17860217,1128,44
17860217,32017,42
17860217,24996,41
17860217,32989,40
17860217,25151,39
17860217,11497,38
17860217,6750,38
17860217,1642,36
17860217,22743,33
17860217,16324,31
17860217,24995,29
17860217,12598,29
17860217,10094,28
17860217,10093,27
17860217,11743,26
17860217,18045,26
17860217,11503,26
17860217,722,26
17860217,25438,25
17860217,751,25
17860217,1078,24
17860217,22027,24
17860217,16429,24
17860217,25152,23
17860217,9886,23
17860217,12680,23
17860217,30521,22
17860217,11505,21
17860217,21815,21
17860217,22753,20
17860217,21391,20
17860217,22190,20
17860217,2104,19
17860217,20824,19
17860217,18682,18
17860217,11491,17
17860217,18680,17
17860217,17217,17
17860217,20731,17
17860217,25822,17
17860217,9638,17
17860217,2852,17
17860217,8740,17
17860217,724,17
17860217,11550,16
17860217,23037,16
17860217,723,16
17860217,15169,15
17860217,32586,15
17860217,28612,15
17860217,10273,15
17860217,29144,15
17860217,24997,14
17860217,711,14
17860217,11500,14
17860217,9822,14
17860217,14064,13
17860217,15215,13
17860217,5025,13
17860217,21058,13
17860217,18640,12
17860217,27669,12
17860217,22345,12
17860217,26194,12
17860217,24662,12
17860217,31934,12
17860217,26146,12
17860217,33045,12
17860217,29119,12
17860217,30516,12
17860217,14438,12
17860217,32018,12
17860217,20774,11
17860217,1679,11
17860739,30574,16129
17860739,8717,1079
17860739,11743,660
17860739,20939,378
17860739,11557,268
17860739,11305,228
17860739,22743,217
17860739,5207,216
17860739,30521,134
17860739,32586,100
17860739,5105,82
17860739,8055,72
17860739,30358,69
17860739,1642,61
17860739,1416,59
17860739,22753,58
17860739,22330,58
17860739,26138,54
17860739,22034,48
17860739,20994,46
17860739,9221,45
17860739,1659,44
17860739,4949,42
17860739,18045,40
17860739,25150,38
17860739,1691,36
17860739,20774,36
17860739,12948,32
17860739,11590,31
17860739,31505,29
17860739,19524,28
17860739,9477,28
17860739,22813,28
17860739,18326,27
17860739,11055,27
17860739,18367,24
17860739,21989,23
17860739,9484,23
17860739,22689,22
17860739,30672,22
17860739,28881,21
17860739,21374,21
17860739,21274,20
17860739,26771,20
17860739,20849,19
17860739,19835,19
17860739,29316,19
17860739,15169,18
17860739,9638,18
17860739,22816,18
17860739,25152,17
17860739,20731,17
17860739,28525,17
17860739,32099,17
17860739,22733,17
17860739,5090,16
17860739,14487,16
17860739,26837,16
17860739,10753,16
17860739,8067,15
17860739,20926,15
17860739,25506,15
17860739,12868,15
17860739,5393,15
17860739,22758,15
17860739,22352,14
17860739,941,14
17860739,24996,14
17860739,8346,14
17860739,13962,14
17860739,10644,13
17860739,25151,13
17860739,22545,13
17860739,2277,13
17860739,2938,13
17860739,23157,13
17860739,22726,13
17860739,19832,13
17860739,5444,12
17860739,20989,12
17860739,32080,12
17860739,29355,12
17860739,724,12
17860739,29366,12
17860739,15174,11
17860739,30551,11
17860739,11834,11
17860739,751,11
17860739,32088,11
17860739,28740,11
17860739,30768,11
17860739,30820,11
17860739,25822,10
17860739,12869,10
17860739,30766,10
17860739,28528,10
17860739,22707,10
17860739,18919,9
17860739,22376,9
17860739,6022,9
17876893,8717,2582
17876893,30574,1086
17876893,26138,932
17876893,11557,622
17876893,10825,403
17876893,27199,357
17876893,29166,313
17876893,8076,218
17876893,8055,206
17876893,1642,200
17876893,10824,146
17876893,2136,132
17876893,4055,124
17876893,5207,120
17876893,10817,117
17876893,17213,114
17876893,11743,102
17876893,22743,94
17876893,25151,86
17876893,25150,86
17876893,21387,84
17876893,8594,70
17876893,8595,67
17876893,10197,66
17876893,1499,61
17876893,24996,58
17876893,6750,57
17876893,10210,53
17876893,2138,51
17876893,4542,51
17876893,1679,48
17876893,22753,45
17876893,28612,45
17876893,24997,44
17876893,9638,44
17876893,9221,43
17876893,11497,43
17876893,30516,43
17876893,9886,42
17876893,7857,41
17876893,23037,40
17876893,11590,39
17876893,3389,38
17876893,30521,38
17876893,25152,37
17876893,18045,37
17876893,20774,36
17876893,24960,35
17876893,27975,35
17876893,1659,33
17876893,18640,32
17876893,32586,32
17876893,10093,32
17876893,3358,32
17876893,22944,32
17876893,32099,31
17876893,11550,30
17876893,783,30
17876893,32023,30
17876893,9076,30
17876893,751,29
17876893,3371,28
17876893,4944,28
17876893,736,26
17876893,20731,26
17876893,27170,26
17876893,4546,26
17876893,1128,25
17876893,747,25
17876893,24999,24
17876893,21971,24
17876893,4942,23
17876893,13794,22
17876893,32021,22
17876893,766,21
17876893,13792,21
17876893,11505,20
17876893,9477,20
17876893,24662,20
17876893,8922,20
17876893,14894,20
17876893,26150,20
17876893,15169,19
17876893,11595,19
17876893,1078,19
17876893,27391,19
17876893,2538,19
17876893,14903,19
17876893,20824,18
17876893,17217,18
17876893,10094,18
17876893,753,18
17876893,3392,17
17876893,5090,17
17876893,11978,17
17876893,22333,17
17876893,21815,17
17876893,1010,17
17876893,28613,17
17876893,22051,17
17876897,30574,7785
17876897,26138,259
17876897,29166,205
17876897,11557,135
17876897,10824,83
17876897,10835,82
17876897,8594,81
17876897,27199,77
17876897,24999,77
17876897,2136,75
17876897,5207,71
17876897,17213,66
17876897,11743,64
17876897,22743,56
17876897,30516,56
17876897,1642,51
17876897,6750,50
17876897,8076,47
17876897,21971,47
17876897,8055,45
17876897,21387,44
17876897,4055,44
17876897,823,39
17876897,25152,38
17876897,7857,38
17876897,4542,36
17876897,805,35
17876897,9638,33
17876897,21947,32
17876897,32023,32
17876897,30521,31
17876897,3358,31
17876897,11497,28
17876897,829,27
17876897,3389,25
17876897,23037,25
17876897,10210,25
17876897,9886,24
17876897,4944,24
17876897,4546,24
17876897,32586,23
17876897,10817,23
17876897,27975,22
17876897,32021,21
17876897,20774,20
17876897,22753,19
17876897,9221,19
17876897,3371,19
17876897,18640,19
17876897,21958,19
17876897,21959,19
17876897,1128,18
17876897,10197,18
17876897,831,18
17876897,27170,18
17876897,11590,17
17876897,20731,17
17876897,32099,17
17876897,22944,16
17876897,14894,15
17876897,833,15
17876897,31575,15
17876897,32032,15
17876897,18045,14
17876897,25153,14
17876897,9477,14
17876897,22333,14
17876897,4942,14
17876897,832,14
17876897,11550,13
17876897,1078,13
17876897,19699,13
17876897,27314,13
17876897,28612,13
17876897,2538,13
17876897,27313,13
17876897,5393,12
17876897,1679,12
17876897,2132,12
17876897,21280,12
17876897,15169,11
17876897,10093,11
17876897,21274,11
17876897,29316,11
17876897,32080,11
17876897,8922,11
17876897,26146,11
17876897,9822,11
17876897,21638,11
17876897,2104,10
17876897,5090,10
17876897,11503,10
17876897,8517,10
17876897,25000,10
17876897,31509,10
17876897,26194,10
17876897,24662,10
17876897,1010,10
17876897,14125,10
17876897,1499,9
17878931,30574,13435
17878931,11305,4089
17878931,11557,3159
17878931,33114,2610
17878931,32989,2583
17878931,8717,2465
17878931,27199,1175
17878931,10064,1118
17878931,5207,1088
17878931,11743,932
17878931,10084,858
17878931,22743,703
17878931,26138,694
17878931,18886,636
17878931,22753,577
17878931,25152,544
17878931,11590,541
17878931,26771,400
17878931,3389,387
17878931,9638,349
17878931,22973,335
17878931,783,326
17878931,18045,314
17878931,24999,287
17878931,26837,279
17878931,785,277
17878931,29452,258
17878931,29316,254
17878931,33009,251
17878931,29011,236
17878931,25153,232
17878931,25539,227
17878931,10197,220
17878931,3371,218
17878931,3392,216
17878931,831,215
17878931,1691,201
17878931,26305,195
17878931,33012,189
17878931,9477,185
17878931,8408,180
17878931,30521,178
17878931,4949,175
17878931,25822,171
17878931,22352,168
17878931,17213,156
17878931,2852,148
17878931,19524,145
17878931,25151,143
17878931,1540,142
17878931,11505,140
17878931,781,134
17878931,784,133
17878931,32996,130
17878931,18668,126
17878931,11497,124
17878931,3379,124
17878931,26785,122
17878931,25000,115
17878931,20781,114
17878931,19699,112
17878931,3358,111
17878931,10093,110
17878931,829,110
17878931,14064,109
17878931,24960,107
17878931,766,107
17878931,5444,106
17878931,25167,105
17878931,15169,104
17878931,20849,103
17878931,780,103
17878931,11370,102
17878931,1416,102
17878931,20731,101
17878931,32130,101
17878931,33023,101
17878931,14361,100
17878931,895,100
17878931,33124,98
17878931,805,98
17878931,22689,97
17878931,5180,96
17878931,2104,95
17878931,12035,95
17878931,4112,94
17878931,3377,91
17878931,22344,90
17878931,5360,90
17878931,5510,89
17878931,823,89
17878931,11491,88
17878931,18640,88
17878931,33121,86
17878931,21274,85
17878931,10210,82
17878931,32099,81
17878931,5090,80
17878931,31509,80
17878931,1128,79
17880708,30574,2004
17880708,11557,811
17880708,26138,347
17880708,27199,206
17880708,8076,139
17880708,10825,132
17880708,2136,118
17880708,17213,114
17880708,28422,113
17880708,8717,111
17880708,8055,94
17880708,16827,70
17880708,21387,69
17880708,1642,64
17880708,7511,55
17880708,28445,54
17880708,10824,51
17880708,11590,50
17880708,25150,49
17880708,1128,48
17880708,24996,45
